,merchantnum_amount_week_diff_max_1,merchantnum_amount_max_3,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
32677,185.57404168016404,570.43,1,5,3,1,1,3,4,2,0
32678,211.57404168016404,596.43,0,5,4,0,1,4,6,4,0
32679,-348.8559583198359,344.0,0,3,1,0,2,1,4,1,0
32680,-251.4959583198359,899.55,0,6,4,0,7,4,7,4,0
32681,-349.0959583198359,49.0,0,2,2,0,48,2,2,2,0
32682,-283.1559583198359,101.7,1,1,1,1,5,2,2,2,0
32683,952.7440416801641,1337.6,3,3,2,1,1,6,12,5,0
32684,-294.8659583198359,89.99,1,1,1,1,1,1,1,1,0
32685,280.3440416801641,665.2,0,5,3,0,3,3,5,3,0
32686,34.64404168016409,419.5,2,5,4,2,1,8,10,6,0
32687,93.52404168016407,478.38,6,14,9,0,1,16,25,4,0
32688,-218.69595831983588,166.16,1,5,5,0,1,5,5,3,0
32689,-226.25595831983588,899.55,0,1,1,0,8,1,2,1,0
32690,952.7440416801641,1337.6,3,3,2,1,1,6,12,5,0
32691,-310.1059583198359,74.75,1,3,2,0,1,2,3,1,0
32692,-172.85595831983588,212.0,3,7,7,2,1,9,10,6,0
32693,17.444041680164105,402.3,0,4,3,0,5,5,6,4,0
32694,-266.8559583198359,118.0,3,1,1,1,1,2,5,1,0
32695,-368.1159583198359,16.74,1,4,3,1,1,3,4,1,0
32696,-193.9559583198359,190.9,1,5,5,0,1,5,5,4,0
32697,217.74404168016412,1766.91,0,2,1,0,10,1,2,1,0
32698,1552.6440416801638,1937.5,2,9,9,1,1,16,18,3,0
32699,-154.8559583198359,705.0,3,10,6,0,2,7,13,3,0
32700,-195.0559583198359,189.8,8,9,7,3,1,11,18,6,0
32701,-369.8459583198359,15.01,3,6,3,1,1,3,5,1,0
32702,-370.2559583198359,14.6,3,8,6,1,1,15,20,6,0
32703,-364.9059583198359,19.95,0,3,3,0,1,3,3,2,0
32704,2086.884041680164,2471.74,0,5,4,0,3,4,5,4,0
32705,-356.2959583198359,28.56,1,5,5,0,1,6,6,5,0
32706,-416.5450861923684,49.0,1,4,3,0,41,4,5,1,0
32707,-326.7950861923684,102.6,1,2,2,0,2,3,4,2,0
32708,-371.12508619236837,112.99,1,8,3,0,4,3,9,2,0
32709,779.8849138076317,1200.0,7,12,6,2,1,6,15,6,0
32710,-285.1150861923684,135.0,1,4,3,1,1,2,4,2,0
32711,-79.91508619236839,340.2,4,7,5,0,1,6,17,3,0
32712,-129.25508619236837,290.86,3,13,7,0,1,7,16,7,0
32713,-79.91508619236839,340.2,0,9,4,0,2,4,9,3,0
32714,639.4349138076316,1059.55,4,8,5,2,1,8,11,6,0
32715,-79.91508619236839,340.2,2,9,9,1,3,15,18,4,0
32716,-383.2050861923684,171.25,2,2,1,1,1,5,9,3,0
32717,260.0049138076316,680.12,0,2,2,0,1,3,3,3,0
32718,-70.11508619236838,350.0,0,4,3,0,1,4,7,2,0
32719,-416.44508619236836,49.0,1,7,6,0,41,7,11,3,0
32720,-120.61508619236838,299.5,3,12,11,1,1,14,18,8,0
32721,-335.4250861923684,84.69,7,12,9,1,2,12,19,6,0
32722,-378.75508619236837,41.36,1,2,1,1,1,2,3,1,0
32723,-370.1150861923684,50.0,1,1,1,1,1,1,1,1,0
32724,-245.1650861923684,174.95,5,11,6,0,2,17,37,6,0
32725,124.02491380763159,960.0,0,5,2,0,9,2,7,1,0
32726,-242.1650861923684,394.52,1,6,3,0,6,3,9,2,0
32727,-215.9750861923684,204.14,0,1,1,0,1,1,2,1,0
32728,-140.11508619236838,280.0,0,5,3,0,1,2,5,3,0
32729,-394.5950861923684,2109.66,1,5,5,1,17,5,7,3,0
32730,-400.2050861923684,357.5,1,6,1,0,3,3,10,1,0
32731,-395.1650861923684,24.95,3,9,8,3,1,10,13,9,0
32732,-383.1150861923684,37.0,4,11,8,2,1,10,17,5,0
32733,-410.7150861923684,9.4,1,4,2,0,1,3,7,1,0
32734,-409.5350861923684,26.43,0,2,2,0,1,2,2,2,0
32735,637.6749138076316,1785.0,0,4,4,0,4,4,4,2,0
32736,-203.61508619236838,216.5,1,6,2,0,1,2,6,1,0
32737,-357.1150861923684,69.95,0,4,3,0,3,3,5,2,0
32738,-393.9350861923684,26.18,1,5,3,0,1,4,7,4,0
32739,2067.384913807632,2487.5,0,7,7,0,2,8,8,3,0
32740,-375.1150861923684,45.0,0,2,2,0,1,2,2,2,0
32741,-418.87508619236837,1.24,0,1,1,0,1,1,2,1,0
32742,-328.1350861923684,112.99,3,6,3,0,5,7,11,5,0
32743,-406.5550861923684,13.56,1,4,3,0,2,4,6,4,0
32744,-349.5550861923684,70.56,5,4,3,2,1,4,7,3,0
32745,-416.37508619236837,49.0,0,2,2,0,41,2,2,2,0
32746,-262.19508619236836,157.92,0,3,3,0,2,3,3,3,0
32747,1735.8849138076316,2156.0,1,1,1,1,1,1,1,1,0
32748,237.91491380763162,658.03,4,14,10,1,1,14,28,8,0
32749,-79.91508619236839,340.2,5,6,5,0,4,9,15,2,0
32750,1927.164913807632,2347.28,1,5,3,1,1,6,8,5,0
32751,-416.37508619236837,49.0,0,2,2,0,41,2,2,2,0
32752,-161.7150861923684,258.4,1,4,2,0,1,2,4,1,0
32753,-286.6650861923684,133.45,3,8,6,1,1,14,20,5,0
32754,-378.37508619236837,2109.66,0,2,1,0,18,1,2,1,0
32755,-399.4350861923684,1766.91,0,3,2,0,11,3,4,3,0
32756,-416.37508619236837,49.0,0,2,2,0,42,2,2,1,0
32757,-415.7450861923684,49.0,0,1,1,0,43,1,1,1,0
32758,-169.31508619236837,1766.91,0,2,2,0,12,2,2,2,0
32759,-395.1150861923684,25.0,0,5,4,0,3,4,6,3,0
32760,-156.56508619236837,263.55,0,1,1,0,2,1,1,1,0
32761,678.8649138076316,1098.98,1,2,2,1,1,2,3,2,0
32762,-250.61508619236838,169.5,0,3,3,0,1,4,4,3,0
32763,-345.1150861923684,75.0,4,8,4,1,1,4,8,2,0
32764,803.8849138076317,1224.0,1,5,5,0,1,7,7,5,0
32765,-401.9650861923684,20.28,5,3,1,3,1,4,11,3,0
32766,-355.8450861923684,64.27,0,1,1,0,1,1,1,0,0
32767,-324.8250861923684,2471.74,0,4,1,0,4,1,4,1,0
32768,-405.12508619236837,1285.04,3,8,6,1,4,14,20,5,0
32769,-398.2650861923684,1968.27,0,4,4,0,6,5,5,3,0
32770,-358.6850861923684,61.43,0,6,4,0,1,4,7,4,0
32771,1735.8849138076316,2156.0,1,1,1,1,1,1,1,1,0
32772,741.8849138076317,1332.4,3,13,7,0,4,7,16,7,0
32773,-383.1450861923684,36.97,5,3,3,3,1,9,11,3,0
32774,1727.8849138076316,2148.0,4,8,5,2,1,8,11,7,0
32775,-358.5350861923684,61.58,0,5,3,0,1,3,5,2,0
32776,-207.8850861923684,1285.04,3,8,6,1,4,14,20,5,0
32777,-261.31508619236837,158.8,1,5,2,0,1,3,6,2,0
32778,-138.11508619236838,2375.0,3,13,8,1,5,15,25,5,0
32779,585.9549138076318,1613.1,2,6,2,0,7,3,10,2,0
32780,-112.11508619236838,308.0,11,17,12,3,1,18,33,7,0
32781,-29.56508619236837,2280.0,1,3,3,1,3,3,4,3,0
32782,-415.0950861923684,5.02,0,3,2,0,1,4,5,3,0
32783,-378.1350861923684,41.98,3,3,3,2,1,5,7,3,0
32784,-138.11508619236838,2375.0,1,5,2,0,6,2,6,1,0
32785,-270.4150861923684,149.7,0,5,3,0,1,3,5,1,0
32786,-257.6850861923684,162.43,1,7,4,0,1,4,8,3,0
32787,-190.2550861923684,229.86,0,1,1,0,1,1,1,1,0
32788,1474.8849138076316,1895.0,2,6,3,0,1,5,8,3,0
32789,-79.91508619236839,340.2,3,13,7,0,5,8,17,8,0
32790,-321.8850861923684,98.23,1,1,1,0,1,3,4,2,0
32791,-372.8850861923684,47.23,5,21,12,1,2,16,30,5,0
32792,-411.4950861923684,49.0,0,6,4,0,43,4,7,4,0
32793,621.4349138076316,1041.55,3,4,4,1,1,6,8,3,0
32794,-322.6150861923684,97.5,3,6,2,1,1,2,10,2,0
32795,-79.91508619236839,340.2,2,12,8,1,6,15,26,6,0
32796,154.88491380763162,575.0,1,1,1,1,1,1,1,1,0
32797,-82.04508619236839,338.07,1,5,4,0,2,5,8,5,0
32798,-55.01508619236836,365.1,0,6,3,0,6,3,8,2,0
32799,118.66491380763159,1968.27,1,9,2,0,7,2,12,1,0
32800,-242.1650861923684,394.52,1,2,2,0,6,6,10,3,1
32801,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32802,2069.884913807632,2490.0,1,5,2,0,6,2,6,1,0
32803,-180.3150861923684,239.8,2,3,3,2,1,4,4,3,0
32804,-289.4150861923684,130.7,0,1,1,0,1,1,1,1,0
32805,-411.8650861923684,8.25,3,3,3,2,1,6,8,4,0
32806,-169.31508619236837,1766.91,0,1,1,0,13,1,1,1,0
32807,-348.1150861923684,80.0,1,2,2,0,1,2,4,4,0
32808,-82.04508619236839,338.07,3,6,5,0,3,5,8,2,0
32809,-31.58508619236841,388.53,0,11,8,0,7,10,16,4,0
32810,-367.4350861923684,478.38,6,14,9,0,1,16,25,4,0
32811,-55.01508619236836,365.1,2,5,3,0,7,5,7,2,0
32812,-361.1650861923684,58.95,1,2,2,1,1,2,2,2,0
32813,175.88491380763162,596.0,4,5,5,2,1,7,9,4,0
32814,-384.4950861923684,35.62,3,8,5,0,1,6,13,5,0
32815,-22.58508619236841,397.53,3,5,5,2,1,8,9,3,0
32816,-321.1150861923684,99.0,4,7,3,2,1,5,14,2,0
32817,-305.2150861923684,114.9,3,7,5,0,1,10,13,7,0
32818,79.87491380763163,499.99,1,2,2,1,1,3,3,3,0
32819,-405.3250861923684,14.79,5,4,3,2,1,5,8,4,0
32820,-419.1050861923684,58.62,0,4,2,0,2,2,4,2,0
32821,-305.0250861923684,218.0,2,7,5,0,1,7,9,4,0
32822,-169.31508619236837,1766.91,0,3,2,0,14,2,3,1,0
32823,-70.11508619236838,350.0,0,8,6,0,1,6,7,2,0
32824,1763.6349138076316,2183.75,1,4,1,0,2,2,5,1,0
32825,-217.17508619236838,202.94,1,8,8,1,1,12,13,7,0
32826,74.88491380763162,495.0,6,15,10,0,2,17,26,5,0
32827,1259.8849138076316,1680.0,1,1,1,1,1,1,1,1,0
32828,239.88491380763162,660.0,0,3,3,0,1,3,3,1,0
32829,541.8049138076316,961.92,0,1,1,0,1,1,1,1,0
32830,-363.6650861923684,56.45,2,6,6,0,1,7,8,4,0
32831,239.88491380763162,660.0,0,6,3,0,2,3,8,2,0
32832,-366.9550861923684,53.16,0,4,4,0,1,5,6,3,0
32833,-339.1850861923684,80.93,0,2,2,0,1,2,2,1,0
32834,1336.8849138076316,1785.0,2,6,4,0,5,3,5,1,0
32835,-406.5550861923684,13.56,1,1,1,1,1,1,1,1,0
32836,398.2549138076316,818.37,4,8,6,1,1,9,15,6,0
32837,-396.8450861923684,23.27,2,5,4,1,1,6,10,4,0
32838,-388.7350861923684,31.38,1,7,3,1,1,3,12,3,0
32839,-411.4950861923684,49.0,0,6,4,0,44,5,7,3,0
32840,-320.1150861923684,100.0,3,9,3,0,1,3,12,1,0
32841,771.1549138076317,1191.27,2,9,9,1,1,16,19,5,0
32842,-314.2450861923684,105.87,0,1,1,0,3,2,4,1,0
32843,-188.89508619236838,231.22,2,5,5,1,1,6,8,1,0
32844,-342.6150861923684,77.5,2,3,3,0,1,4,7,2,0
32845,-375.1150861923684,45.0,1,4,1,0,1,2,7,1,0
32846,-265.3350861923684,2109.66,0,7,4,0,19,4,7,2,0
32847,124.02491380763159,960.0,1,5,4,0,9,4,6,3,0
32848,-359.2250861923684,60.89,3,6,3,1,1,3,7,2,0
32849,-375.1150861923684,45.0,1,4,1,0,1,2,7,1,0
32850,-31.58508619236841,388.53,1,6,5,0,8,6,7,2,0
32851,-201.3850861923684,343.71,2,6,4,0,2,7,9,6,0
32852,103.03491380763157,523.15,1,14,8,0,1,13,21,5,0
32853,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32854,-302.81508619236837,117.3,0,12,9,0,1,10,17,4,0
32855,-386.2350861923684,33.88,0,6,5,0,1,5,6,5,0
32856,962.1649138076317,1382.28,1,9,2,0,1,2,12,2,0
32857,79.88491380763162,500.0,0,5,5,0,1,6,7,4,0
32858,-250.11508619236838,170.0,1,2,1,1,1,1,2,1,0
32859,-361.87508619236837,58.24,2,7,3,0,1,4,11,3,0
32860,-325.1150861923684,95.0,1,2,1,0,1,3,6,1,0
32861,-315.1150861923684,105.0,2,6,6,0,1,8,9,5,0
32862,-167.11508619236838,253.0,0,8,6,0,1,6,9,4,0
32863,286.7249138076316,706.84,2,4,3,0,1,4,7,2,0
32864,-409.8850861923684,10.23,4,6,2,2,1,5,11,3,0
32865,1919.884913807632,2340.0,2,3,2,2,1,2,4,2,0
32866,-294.6150861923684,125.5,5,4,1,1,1,1,7,1,0
32867,-384.5950861923684,35.52,2,5,4,1,1,6,8,4,0
32868,-388.81508619236837,31.3,0,1,1,0,1,1,1,1,0
32869,-384.9150861923684,35.2,3,5,2,0,1,7,10,2,0
32870,-385.7150861923684,191.35,1,2,2,0,3,6,10,3,1
32871,1819.884913807632,2240.0,7,13,10,1,2,13,20,7,0
32872,-410.3050861923684,9.81,0,2,1,0,1,1,2,1,0
32873,-120.11508619236838,300.0,4,14,10,1,1,14,28,8,0
32874,-413.4850861923684,748.59,0,4,4,0,5,5,5,2,0
32875,744.8849138076317,1165.0,1,5,4,1,1,4,5,4,0
32876,400.2249138076317,820.34,4,7,5,1,1,11,14,8,0
32877,-192.8250861923684,394.52,1,5,3,0,7,4,8,2,0
32878,-348.5950861923684,680.71,4,7,3,2,5,6,14,3,0
32879,-25.115086192368373,395.0,3,5,2,1,1,2,13,2,0
32880,-99.19508619236835,320.92,1,5,4,0,2,6,9,4,0
32881,-303.4150861923684,480.7,3,5,2,0,2,6,13,3,0
32882,-261.1150861923684,748.59,0,2,2,0,6,2,2,2,0
32883,-409.7650861923684,10.35,0,5,3,0,2,3,5,3,0
32884,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32885,-335.4250861923684,84.69,0,6,4,0,3,6,8,4,0
32886,-255.11508619236838,165.0,6,2,1,1,1,2,9,1,0
32887,-411.4950861923684,49.0,0,8,6,0,44,6,7,2,0
32888,1927.164913807632,2347.28,1,6,5,0,2,6,10,1,0
32889,-405.1150861923684,15.0,0,3,1,0,1,1,3,1,0
32890,-410.9850861923684,23.92,0,2,2,0,2,4,4,3,0
32891,-359.2250861923684,60.89,0,3,2,0,2,4,5,3,0
32892,-403.1650861923684,59.74,0,6,6,0,2,6,7,6,0
32893,-395.1150861923684,25.0,1,7,6,0,3,7,9,4,0
32894,-395.8050861923684,24.31,0,6,6,0,1,6,6,6,0
32895,689.8849138076317,1110.0,0,11,9,0,1,11,17,5,0
32896,1095.9349138076316,1613.1,0,7,7,0,8,9,10,5,0
32897,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32898,-327.1350861923684,92.98,0,3,2,0,1,2,3,1,0
32899,758.6949138076317,1178.81,4,12,7,1,1,9,20,7,0
32900,-265.3350861923684,2109.66,0,7,7,0,20,9,10,3,0
32901,-411.4950861923684,49.0,0,3,3,0,45,4,4,2,0
32902,-395.12508619236837,24.99,0,4,3,0,1,4,5,2,0
32903,-113.86508619236838,306.25,2,4,3,1,1,5,7,3,0
32904,1727.8849138076316,2148.0,1,3,2,0,2,2,3,1,0
32905,732.4149138076317,1152.53,3,8,6,0,2,7,12,3,0
32906,-37.36508619236838,382.75,0,5,4,0,1,8,14,6,0
32907,1757.2849138076315,2177.4,2,1,1,2,1,2,2,1,0
32908,-220.11508619236838,200.0,3,6,3,0,2,7,11,5,0
32909,1135.3849138076316,1555.5,0,2,2,0,1,2,2,2,0
32910,-265.3350861923684,2109.66,0,4,2,0,20,3,4,1,0
32911,-346.2150861923684,73.9,1,6,4,1,1,3,5,4,0
32912,-411.4950861923684,49.0,1,4,3,0,45,4,5,1,0
32913,-120.13508619236835,299.98,2,7,7,1,1,8,9,4,0
32914,1842.934913807632,2263.05,1,4,1,1,1,1,4,1,0
32915,-211.11508619236838,275.06,1,4,3,0,3,5,7,5,0
32916,2067.2349138076315,2487.35,3,7,6,1,9,7,9,5,0
32917,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32918,1474.8849138076316,1895.0,2,6,3,0,1,5,8,3,0
32919,2067.2349138076315,2487.35,4,7,4,2,10,7,14,4,0
32920,-387.7650861923684,32.35,6,7,6,1,1,10,14,4,0
32921,-200.11508619236838,220.0,4,8,5,1,1,7,14,6,0
32922,-320.2150861923684,99.9,6,8,4,1,1,10,20,5,0
32923,-390.7450861923684,489.99,0,1,1,0,6,2,2,1,0
32924,-400.1450861923684,19.97,3,13,7,0,1,9,18,9,0
32925,14.88491380763162,435.0,3,9,8,3,1,11,14,10,0
32926,-404.1650861923684,15.95,0,1,1,0,1,1,1,1,0
32927,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
32928,-120.11508619236838,300.0,2,4,4,1,1,6,10,2,0
32929,329.8849138076316,750.0,1,5,4,1,1,4,5,2,0
32930,-383.2050861923684,171.25,2,2,1,1,1,5,9,3,0
32931,45.2849138076316,465.4,0,5,3,0,1,4,6,2,0
32932,1484.8849138076316,1905.0,6,8,6,3,1,12,21,6,0
32933,522.8149138076316,942.93,7,15,10,1,1,18,27,6,0
32934,-31.58508619236841,388.53,2,12,8,1,8,15,26,6,0
32935,-411.4950861923684,49.0,1,4,3,0,45,4,5,1,0
32936,479.87491380763163,899.99,6,21,12,2,1,17,31,6,0
32937,-319.2150861923684,100.9,0,3,1,0,1,1,3,1,0
32938,-404.7150861923684,49.0,0,8,6,0,45,6,7,2,0
32939,-55.01508619236836,365.1,0,6,5,0,8,5,7,4,0
32940,-262.19508619236836,157.92,0,6,6,0,2,6,7,6,0
32941,-107.6650861923684,343.71,0,3,2,0,3,3,4,2,0
32942,1727.8849138076316,2148.0,4,7,5,0,3,6,17,3,0
32943,1474.8849138076316,1895.0,2,6,3,0,1,5,8,3,0
32944,450.8549138076317,1227.52,0,4,3,0,3,3,4,2,0
32945,1276.3049138076315,1696.42,5,11,6,0,5,17,37,7,0
32946,112.18491380763157,532.3,3,12,11,1,1,15,18,9,0
32947,-16.465086192368403,403.65,0,6,5,0,1,5,7,5,0
32948,1371.8849138076316,2281.0,1,7,4,0,4,4,10,3,0
32949,-95.11508619236838,325.0,0,2,2,0,1,2,2,1,0
32950,-156.11508619236838,264.0,0,1,1,0,1,1,1,1,0
32951,-380.9250861923684,39.19,0,1,1,0,1,1,1,1,0
32952,-395.5550861923684,58.62,0,4,4,0,3,4,4,4,0
32953,181.4749138076316,601.59,0,7,7,0,2,10,10,6,0
32954,-402.7450861923684,17.47,1,2,2,1,2,2,2,2,0
32955,1754.8849138076316,2175.0,0,3,2,0,9,2,3,1,0
32956,-404.7150861923684,49.0,0,4,1,0,45,1,4,1,0
32957,770.8849138076317,1191.0,0,3,3,0,1,5,5,4,0
32958,-340.1450861923684,79.97,1,3,3,0,1,3,3,2,0
32959,-226.7650861923684,207.85,3,6,3,0,2,4,8,1,0
32960,-355.1150861923684,65.0,0,4,3,0,1,4,5,1,0
32961,352.9849138076316,773.1,2,5,3,1,1,3,7,1,0
32962,-401.9650861923684,20.28,5,3,1,3,1,4,11,3,0
32963,144.7949138076316,564.91,0,5,3,0,1,3,8,1,0
32964,-367.1450861923684,52.97,1,8,8,1,1,9,9,4,0
32965,-312.6150861923684,107.5,0,6,5,0,3,5,7,5,0
32966,-404.7150861923684,49.0,2,7,5,0,46,7,9,4,0
32967,179.4849138076316,599.6,1,5,4,0,8,4,5,2,0
32968,-375.2350861923684,44.88,9,14,10,0,1,15,27,5,0
32969,2069.884913807632,2490.0,1,10,7,1,7,8,13,5,0
32970,-304.2650861923684,115.85,0,5,4,0,3,4,5,4,0
32971,-414.1350861923684,5.98,6,4,3,3,1,6,9,4,0
32972,179.88491380763162,600.0,3,12,11,0,1,13,19,4,0
32973,-404.7150861923684,49.0,2,2,2,0,47,4,4,1,0
32974,-290.1650861923684,129.95,0,1,1,0,2,1,1,1,0
32975,-165.96508619236837,254.15,1,6,2,0,1,2,6,2,0
32976,-327.31508619236837,92.8,1,8,5,0,1,7,11,4,0
32977,1336.8849138076316,1785.0,1,3,3,0,6,3,5,2,0
32978,1038.4449138076318,1458.56,2,8,5,0,1,6,11,4,0
32979,-169.31508619236837,1766.91,3,12,8,0,15,8,18,3,0
32980,1727.8849138076316,2148.0,4,5,2,2,4,7,13,4,0
32981,-331.94508619236836,489.99,0,1,1,0,6,2,2,1,0
32982,2067.2349138076315,2487.35,2,11,6,2,10,11,17,8,0
32983,-280.1150861923684,140.0,1,4,2,0,1,2,5,1,0
32984,-104.09508619236841,316.02,3,13,8,1,1,16,26,6,0
32985,-331.8350861923684,88.28,5,4,2,1,1,4,8,1,0
32986,-226.7650861923684,207.85,5,18,14,3,3,19,30,10,0
32987,-334.75508619236837,85.36,3,5,4,1,1,4,5,2,0
32988,-358.3250861923684,61.79,1,2,2,1,1,2,3,1,0
32989,-392.6150861923684,27.5,2,2,2,1,1,5,6,2,0
32990,-296.9650861923684,123.15,6,9,7,3,1,13,22,7,0
32991,-95.11508619236838,325.0,0,2,2,0,1,2,2,1,0
32992,-32.725086192368394,387.39,6,21,13,2,1,18,32,7,0
32993,343.5449138076316,763.66,1,2,2,0,8,6,10,3,1
32994,-404.7150861923684,49.0,0,6,4,0,47,6,8,4,0
32995,-285.2450861923684,134.87,1,3,3,0,1,4,4,2,0
32996,118.66491380763159,1968.27,4,12,8,1,8,10,20,8,0
32997,-170.11508619236838,250.0,2,2,1,1,1,6,10,4,0
32998,39.88491380763162,460.0,2,5,3,1,1,4,7,3,0
32999,-277.8650861923684,142.25,7,2,1,2,1,3,10,2,0
33000,-321.1150861923684,2386.74,2,6,5,0,1,6,8,3,0
33001,61.33491380763161,481.45,0,3,3,0,2,3,3,3,0
33002,-112.11508619236838,308.0,1,3,3,0,1,3,3,2,0
33003,-224.11508619236838,317.5,0,6,4,0,3,4,7,3,0
33004,124.02491380763159,960.0,0,4,3,0,9,3,4,3,0
33005,-361.6150861923684,58.5,0,2,2,0,1,1,1,1,0
33006,-70.11508619236838,350.0,0,8,6,0,1,6,7,2,0
33007,-370.1150861923684,50.0,0,3,2,0,1,2,3,2,0
33008,-169.31508619236837,1766.91,0,3,2,0,15,2,3,1,0
33009,-416.1150861923684,4.0,2,12,7,2,1,12,18,9,0
33010,-409.2650861923684,10.85,1,2,2,1,1,2,2,2,0
33011,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
33012,1038.4449138076318,1458.56,2,4,3,1,2,3,4,3,0
33013,1336.8849138076316,1785.0,2,9,5,0,7,4,8,2,0
33014,427.8849138076316,848.0,3,3,2,1,1,8,14,5,0
33015,-365.1150861923684,55.0,3,1,1,3,1,4,4,3,0
33016,-373.5350861923684,46.58,3,4,2,1,1,3,7,2,0
33017,-391.8850861923684,28.23,1,7,3,1,1,3,12,4,0
33018,-125.11508619236838,295.0,0,4,2,0,1,2,6,2,0
33019,277.8849138076316,698.0,3,6,6,1,1,9,10,6,0
33020,450.8549138076317,1227.52,1,5,5,0,3,7,7,5,0
33021,-345.0350861923684,75.08,1,1,1,0,1,3,4,3,0
33022,518.9449138076316,939.06,3,5,3,1,1,4,8,3,0
33023,-408.44508619236836,11.67,2,1,1,2,1,2,2,1,0
33024,-184.9450861923684,235.17,2,4,3,1,1,7,9,4,0
33025,1609.8849138076316,2030.0,0,3,3,0,1,3,3,2,0
33026,14204.884913807631,14625.0,1,1,1,1,1,1,1,1,0
33027,1044.3849138076316,1464.5,0,4,3,0,3,3,4,1,0
33028,-404.7150861923684,49.0,1,2,2,1,47,3,3,2,0
33029,912.5549138076317,1332.67,3,7,3,0,9,4,8,1,0
33030,-175.3050861923684,244.81,0,3,3,0,1,3,3,3,0
33031,-238.2550861923684,181.86,3,2,1,1,1,4,7,3,0
33032,-311.7750861923684,108.34,0,3,3,0,4,2,2,2,0
33033,-219.61508619236838,200.5,1,8,7,0,1,10,11,8,0
33034,-245.11508619236838,175.0,0,8,6,0,2,6,9,4,0
33035,343.5449138076316,763.66,0,2,2,0,9,2,2,1,0
33036,-362.8850861923684,57.23,0,3,2,0,1,4,5,3,0
33037,-345.1150861923684,75.0,1,1,1,1,1,1,1,1,0
33038,-407.5150861923684,12.6,3,8,6,1,1,14,20,6,0
33039,-220.11508619236838,200.0,0,5,4,0,1,3,6,4,0
33040,477.6449138076316,897.76,0,6,5,0,1,5,7,3,0
33041,-404.7150861923684,49.0,1,5,4,0,47,4,7,3,0
33042,-197.9150861923684,222.2,0,3,2,0,1,2,3,2,0
33043,2067.2349138076315,2487.35,2,12,7,2,10,12,18,9,0
33044,732.4149138076317,1152.53,0,5,5,0,3,9,14,7,0
33045,-261.31508619236837,158.8,4,8,6,1,2,12,15,9,0
33046,-38.13508619236836,381.98,0,4,3,0,1,4,5,3,0
33047,-403.1150861923684,17.0,4,6,5,1,1,8,11,5,0
33048,-286.94508619236836,133.17,0,5,3,0,2,4,6,4,0
33049,63.92491380763165,484.04,0,7,5,0,2,5,7,3,0
33050,-336.1450861923684,680.71,2,2,2,1,6,7,11,6,0
33051,-224.11508619236838,317.5,1,3,3,1,4,4,5,4,0
33052,-384.4150861923684,35.7,3,12,11,0,1,13,19,5,0
33053,-345.1150861923684,357.5,0,2,2,0,3,2,2,2,0
33054,-401.9650861923684,20.28,5,3,1,3,1,4,11,3,0
33055,-409.75508619236837,10.36,3,2,1,0,1,2,5,2,0
33056,1044.3849138076316,1464.5,5,10,6,2,4,8,15,5,0
33057,741.8849138076317,1332.4,0,2,2,0,5,3,3,2,0
33058,-238.0650861923684,182.05,6,21,13,2,1,19,33,8,0
33059,-369.5150861923684,50.6,4,7,4,2,1,8,15,5,0
33060,-404.7150861923684,49.0,1,4,3,0,47,4,5,1,0
33061,-400.3850861923684,19.73,4,3,3,3,1,5,7,2,0
33062,-289.4150861923684,130.7,1,6,4,1,2,7,9,6,0
33063,-107.6650861923684,343.71,1,4,3,1,4,6,7,5,0
33064,1555.0507823565495,1994.23,3,9,5,0,5,5,10,3,0
33065,-369.1792176434506,70.0,0,5,4,0,1,5,6,3,0
33066,80.82078235654939,520.0,0,1,1,0,1,1,1,1,0
33067,-427.1792176434506,12.0,1,1,1,1,1,5,5,2,0
33068,1099.5707823565494,1538.75,1,7,5,0,1,5,11,1,0
33069,-239.17921764345056,200.0,2,3,3,1,1,3,4,0,0
33070,-364.1792176434506,75.0,1,9,7,1,1,11,16,2,0
33071,-435.09921764345063,33.0,2,4,3,1,2,4,5,2,0
33072,-105.44921764345058,333.73,6,15,9,1,1,15,27,6,0
33073,-360.2492176434506,78.93,1,6,5,1,1,4,6,5,0
33074,-160.17921764345058,279.0,2,5,4,1,1,5,6,3,0
33075,-241.24921764345055,579.11,0,9,4,0,10,4,9,3,0
33076,-347.8792176434506,91.3,3,5,3,1,1,5,8,4,0
33077,-378.1792176434506,61.0,0,2,1,0,1,2,4,1,0
33078,71.82078235654939,511.0,1,8,5,0,1,5,8,3,0
33079,55.930782356549386,495.11,8,3,3,1,1,8,11,4,0
33080,-414.1792176434506,25.0,0,11,8,0,3,10,17,4,0
33081,-391.2992176434506,47.88,0,3,3,0,1,3,4,3,0
33082,-228.17921764345056,211.0,1,5,4,0,1,4,9,2,0
33083,-106.67921764345058,332.5,2,5,5,2,1,6,6,3,0
33084,-181.17921764345056,258.0,0,2,2,0,1,2,2,1,0
