,merchantnum_amount_week_diff_max_1,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
7226,-40.06508619236837,2,14,11,1,1,13,19,7,0
7227,629.1549138076316,2,11,8,0,3,9,14,8,0
7228,-335.1150861923684,2,6,5,1,2,6,9,3,0
7229,17.884913807631627,1,4,2,0,5,4,7,2,0
7230,66.33491380763161,0,6,3,0,1,3,7,2,0
7231,1689.6249138076316,0,4,3,0,3,3,4,3,0
7232,76.10491380763166,0,5,3,0,5,3,6,1,0
7233,4624.944913807633,0,4,2,0,2,2,4,2,0
7234,-394.31508619236837,0,3,1,0,2,1,3,1,0
7235,-348.1550861923684,0,1,1,0,1,2,2,2,0
7236,5545.9849138076315,0,13,11,0,1,17,22,6,1
7237,-170.95508619236838,3,3,2,1,1,3,9,2,0
7238,-53.2150861923684,2,3,2,0,1,3,7,1,0
7239,-360.4850861923684,0,1,1,0,1,1,1,1,0
7240,1849.884913807632,1,2,2,1,3,2,2,2,0
7241,-226.33508619236838,1,9,6,1,4,12,17,8,0
7242,-313.9650861923684,0,6,2,0,1,3,8,2,0
7243,1667.7049138076318,5,6,5,3,1,9,10,8,1
7244,-358.5150861923684,0,1,1,0,1,1,1,1,0
7245,719.8849138076317,0,4,2,0,1,2,5,2,0
7246,28.384913807631627,0,8,2,0,5,3,10,2,0
7247,3717.0349138076313,2,19,18,0,1,30,37,28,1
7248,487.1549138076316,4,6,4,2,1,4,9,3,0
7249,1667.7049138076318,5,6,5,3,1,9,10,8,1
7250,66.33491380763161,3,5,3,1,2,8,14,3,0
7251,-250.2150861923684,1,4,3,0,1,4,7,2,0
7252,-225.11508619236838,0,1,1,0,1,1,2,1,0
7253,-360.8550861923684,0,6,6,0,1,6,6,3,0
7254,-248.0350861923684,0,5,3,0,1,3,6,2,0
7255,-134.28508619236842,1,9,5,1,1,5,9,3,0
7256,691.2649138076317,0,6,4,0,1,4,6,3,0
7257,-387.6650861923684,0,5,5,0,1,5,5,2,0
7258,-345.1150861923684,0,2,2,0,1,2,3,2,0
7259,1667.7049138076318,5,6,5,3,1,9,10,8,1
7260,-345.1150861923684,0,2,2,0,1,2,3,2,0
7261,334.6649138076316,0,5,4,0,1,4,6,4,0
7262,311.9149138076316,0,2,2,0,1,3,3,2,0
7263,76.10491380763166,0,6,4,0,6,5,7,3,0
7264,1469.8949138076316,0,1,1,0,7,1,1,1,1
7265,-358.5850861923684,0,3,1,0,2,1,3,1,0
7266,-248.0350861923684,0,5,3,0,1,3,6,2,0
7267,-311.1150861923684,0,3,2,0,1,2,5,1,0
7268,-296.0350861923684,1,3,3,1,1,3,4,2,0
7269,-282.6350861923684,3,12,8,1,1,24,43,17,0
7270,1359.8849138076316,2,8,5,1,1,7,14,4,0
7271,345.3849138076316,1,15,9,0,1,11,24,9,0
7272,-355.6450861923684,1,1,1,0,1,1,3,1,0
7273,3979.214913807632,2,19,18,0,1,31,38,29,1
7274,229.88491380763162,0,1,1,0,2,1,1,1,0
7275,494.8849138076316,0,5,3,0,6,3,6,1,0
7276,1667.7049138076318,5,6,5,3,1,9,10,8,1
7277,1667.7049138076318,5,6,5,3,1,9,10,8,1
7278,-53.11508619236838,0,3,3,0,1,3,4,3,0
7279,506.8849138076316,1,6,3,1,1,5,8,1,0
7280,4373.344913807632,2,19,18,0,1,32,39,30,1
7281,441.8849138076316,0,2,1,0,1,1,3,1,0
7282,-350.9950861923684,4,8,3,0,4,8,16,1,0
7283,-355.1850861923684,3,4,2,1,1,2,8,1,0
7284,-125.11508619236838,1,3,1,0,1,1,4,1,0
7285,-296.50508619236837,0,1,1,0,1,1,4,1,0
7286,-374.1450861923684,0,1,1,0,1,0,0,5,0
7287,-400.1650861923684,1,3,2,0,1,4,6,5,0
7288,-249.11508619236838,0,1,1,0,1,1,1,1,0
7289,147.94491380763156,0,5,4,0,2,4,5,2,0
7290,1954.394913807632,0,2,2,0,1,2,2,2,0
7291,-318.9250861923684,0,2,1,0,5,1,2,1,1
7292,629.1549138076316,0,2,2,0,4,2,2,2,0
7293,-409.5150861923684,1,1,1,1,1,1,1,1,0
7294,-118.63508619236835,0,1,1,0,5,1,1,1,0
7295,-335.1150861923684,2,6,5,1,2,6,9,3,0
7296,414.8849138076316,2,5,5,2,1,5,5,9,0
7297,-379.0550861923684,0,1,1,0,1,1,1,1,0
7298,494.8849138076316,0,5,3,0,6,3,6,1,0
7299,-248.0350861923684,1,4,3,1,2,5,9,4,0
7300,-285.7150861923684,0,8,3,0,2,4,10,3,0
7301,-400.1150861923684,0,4,1,0,1,1,4,1,0
7302,1655.1149138076316,0,4,4,0,1,5,7,2,0
7303,1469.8949138076316,0,1,1,0,7,1,1,1,1
7304,-366.7150861923684,2,3,2,0,1,2,4,1,0
7305,-312.7150861923684,1,10,4,0,1,8,22,5,0
7306,-339.1150861923684,1,4,4,0,1,4,6,2,0
7307,158.38491380763162,0,2,2,0,1,3,3,3,0
7308,1667.7049138076318,5,6,5,3,1,9,10,8,1
7309,66.33491380763161,0,2,2,0,3,3,3,2,0
7310,-321.1150861923684,1,5,5,1,1,7,7,2,0
7311,-343.0150861923684,0,4,3,0,1,3,5,1,0
7312,229.88491380763162,0,3,2,0,3,3,4,3,0
7313,1689.6249138076316,0,2,1,0,4,1,2,1,0
7314,-294.2150861923684,0,1,1,0,1,1,4,1,0
7315,66.33491380763161,3,5,3,1,3,8,14,3,0
7316,-356.5150861923684,4,8,4,0,1,6,16,1,0
7317,-345.1150861923684,0,3,3,0,1,3,4,3,0
7318,494.8849138076316,0,5,3,0,6,3,6,1,0
7319,547.5149138076316,0,10,9,0,2,9,16,8,0
7320,-50.11508619236838,0,1,1,0,1,1,1,1,0
7321,-335.56508619236837,4,16,8,0,1,11,26,5,0
7322,934.6449138076317,0,1,1,0,1,2,2,2,0
7323,-351.7150861923684,0,2,1,0,1,1,2,1,0
7324,-243.61508619236838,0,3,1,0,2,1,3,1,0
7325,-123.71508619236843,0,1,1,0,1,1,1,1,0
7326,1229.8849138076316,0,6,3,0,1,4,7,2,0
7327,-346.2150861923684,0,3,3,0,2,3,3,1,0
7328,1667.7049138076318,5,6,5,3,1,9,10,8,1
7329,-109.25508619236835,2,11,8,0,1,10,15,8,0
7330,2079.884913807632,1,3,3,1,1,7,7,8,0
7331,229.88491380763162,0,1,1,0,4,1,1,1,0
7332,4244.904913807632,2,19,18,0,1,33,40,31,1
7333,147.94491380763156,0,5,5,0,3,5,5,2,0
7334,54.88491380763162,0,3,3,0,1,3,3,2,0
7335,2018.884913807632,2,4,3,1,1,4,7,3,0
7336,10.5949138076316,0,2,2,0,1,2,2,2,0
7337,-54.41508619236839,0,1,1,0,1,1,1,1,0
7338,-268.7150861923684,0,2,2,0,1,2,3,2,0
7339,-332.19508619236836,3,7,2,0,1,4,13,3,0
7340,96.07491380763169,1,8,7,1,1,9,12,7,0
7341,-254.5150861923684,1,2,2,1,1,2,3,2,0
7342,670.3249138076318,1,4,3,1,2,6,10,5,0
7343,1815.8349138076314,0,6,6,0,4,6,6,3,0
7344,-388.1150861923684,0,0,0,0,1,1,1,0,0
7345,1667.7049138076318,5,6,5,3,1,9,10,8,1
7346,494.8849138076316,1,15,9,0,7,11,24,9,0
7347,-180.11508619236838,2,12,6,1,1,8,19,6,0
7348,462.8849138076316,0,5,2,0,1,2,4,1,0
7349,1039.4849138076318,4,10,6,0,1,7,18,4,0
7350,-314.1150861923684,0,4,4,0,1,6,6,3,0
7351,4493.634913807631,2,19,18,0,1,34,41,32,1
7352,1667.7049138076318,5,6,5,3,1,9,10,8,1
7353,1815.8349138076314,1,5,3,0,5,3,6,2,0
7354,-396.1150861923684,1,4,2,0,6,2,4,2,0
7355,1879.874913807632,1,2,2,0,3,3,4,2,0
7356,-400.1650861923684,1,3,3,1,2,3,3,3,0
7357,-393.7150861923684,0,3,3,0,7,3,3,2,0
7358,147.94491380763156,1,3,3,1,4,3,4,3,0
7359,4624.944913807633,2,12,6,1,3,8,19,6,0
7360,817.3849138076317,0,1,1,0,1,0,1,1,0
7361,-7.245086192368376,4,8,3,0,1,9,17,2,0
7362,-413.1150861923684,1,3,2,0,1,5,7,1,0
7363,-337.2050861923684,2,2,1,1,1,3,4,2,0
7364,-116.11508619236838,0,1,1,0,1,0,0,1,0
7365,-397.2450861923684,7,6,3,5,1,6,19,5,0
7366,-413.62508619236837,0,1,1,0,1,1,1,1,0
7367,-205.7950861923684,1,3,3,1,1,4,5,2,0
7368,-230.11508619236838,3,2,2,2,1,2,6,2,0
7369,-335.1150861923684,2,6,5,1,2,6,9,3,0
7370,1134.1849138076316,2,6,5,1,1,6,9,3,0
7371,-396.6150861923684,0,4,2,0,3,2,4,2,0
7372,-32.995086192368376,8,19,12,3,1,20,33,10,0
7373,-403.6150861923684,0,3,3,0,1,3,3,1,0
7374,-345.1150861923684,0,3,3,0,1,3,4,3,0
7375,1689.6249138076316,0,2,2,0,5,2,2,1,0
7376,-235.61508619236838,0,2,1,0,1,1,2,1,0
7377,-409.9750861923684,4,8,3,0,1,10,18,2,0
7378,-318.9250861923684,0,4,2,0,1,3,6,3,0
7379,-329.0950861923684,1,11,9,1,2,14,21,9,0
7380,-408.4150861923684,0,1,1,0,2,1,1,1,0
7381,-309.7450861923684,0,3,3,0,1,2,2,2,0
7382,1492.8949138076316,1,4,3,0,1,3,4,3,0
7383,-392.7250861923684,0,1,1,0,1,1,1,1,0
7384,-85.11508619236838,1,5,5,0,3,6,9,2,0
7385,-175.2650861923684,0,3,1,0,3,1,4,1,0
7386,-197.1650861923684,1,1,1,0,1,1,3,1,0
7387,-148.13508619236836,0,6,4,0,2,4,6,1,0
7388,-91.11508619236838,1,5,3,1,1,3,8,3,0
7389,-374.1450861923684,7,6,3,5,1,6,19,6,0
7390,1667.7049138076318,5,6,5,3,1,9,10,8,1
7391,525.9649138076317,3,12,8,1,1,25,44,18,0
7392,670.3249138076318,1,5,5,1,2,7,7,2,0
7393,98.88491380763162,0,3,1,0,1,1,2,1,0
7394,-294.2150861923684,0,1,1,0,1,1,4,1,0
7395,-273.1150861923684,1,12,10,1,1,14,21,10,0
7396,-378.7650861923684,2,19,18,0,1,35,42,33,0
7397,-153.11508619236838,1,10,4,0,2,8,22,6,0
7398,144.68491380763157,0,2,1,0,2,1,2,1,0
7399,-411.4250861923684,0,5,4,0,1,4,5,4,0
7400,-153.11508619236838,2,4,3,0,3,4,6,2,0
7401,1676.3349138076314,5,6,5,3,1,9,10,8,1
7402,-411.6150861923684,3,16,12,0,1,12,24,5,0
7403,-393.7150861923684,0,1,1,0,8,1,1,1,0
7404,-153.11508619236838,4,8,4,0,3,6,16,1,0
7405,5241.034913807631,2,19,18,0,3,35,42,33,1
7406,2074.284913807632,0,3,1,0,1,2,4,1,0
7407,1638.1149138076316,0,7,3,0,1,3,8,2,0
7408,-403.6150861923684,2,13,9,0,2,9,16,5,0
7409,-330.19508619236836,0,2,2,0,1,6,6,4,0
7410,113.82491380763169,1,9,6,1,1,12,17,8,0
7411,-393.7150861923684,0,2,2,0,9,2,2,1,0
7412,-393.7150861923684,0,6,6,0,9,6,10,3,0
7413,-400.1650861923684,0,3,3,0,2,4,4,2,0
7414,-219.9150861923684,4,8,3,0,1,11,19,3,0
7415,-282.1150861923684,1,8,7,0,2,7,9,3,0
7416,1676.3349138076314,5,6,5,3,1,9,10,8,1
7417,-335.1150861923684,2,6,5,1,2,6,9,3,0
7418,494.8849138076316,0,5,3,0,7,3,6,1,0
7419,1678.6849138076318,2,6,5,1,1,6,9,4,0
7420,-369.1050861923684,0,4,4,0,2,7,7,4,0
7421,1676.3349138076314,5,6,5,3,1,9,10,8,1
7422,1469.8949138076316,0,1,1,0,8,1,1,1,1
7423,-390.2150861923684,1,3,2,1,1,2,4,2,0
7424,147.94491380763156,1,3,2,0,5,2,4,1,0
7425,-85.67508619236837,0,4,1,0,1,2,5,2,0
7426,-139.7150861923684,1,4,3,0,9,3,4,3,0
7427,1549.8849138076316,0,1,1,0,1,1,1,1,0
7428,-335.1150861923684,2,6,5,1,2,6,9,4,0
7429,-396.2150861923684,2,6,6,1,1,7,9,5,0
7430,13.18491380763163,1,3,3,1,1,3,5,2,0
7431,2018.884913807632,2,4,3,1,1,4,7,3,0
7432,346.59491380763166,0,2,1,0,5,1,2,1,1
7433,1815.8349138076314,0,4,2,0,6,2,5,2,0
7434,-250.11508619236838,4,9,6,1,1,9,14,4,0
7435,1491.4849138076315,2,6,5,1,1,6,9,5,0
7436,-153.11508619236838,1,10,4,0,3,8,22,6,0
7437,-365.4150861923684,0,1,1,0,2,1,1,1,0
7438,-380.1350861923684,0,1,1,0,1,1,2,1,0
7439,1676.3349138076314,5,6,5,3,1,9,10,8,1
7440,-412.4550861923684,3,9,6,2,1,6,12,3,0
7441,-373.6650861923684,1,2,2,0,1,2,2,1,0
7442,-153.11508619236838,4,8,4,0,3,6,16,1,0
7443,-341.7950861923684,2,6,5,1,1,7,10,3,0
7444,135.88491380763162,2,6,2,1,1,2,6,1,0
7445,-316.81508619236837,0,9,9,0,1,9,9,7,0
7446,-400.1650861923684,1,3,2,0,2,4,6,5,0
7447,-93.67508619236835,4,10,6,0,3,7,18,5,0
7448,-392.3650861923684,1,4,3,0,1,6,8,2,0
7449,-354.3950861923684,2,3,3,2,1,4,5,3,0
7450,-153.11508619236838,4,8,4,0,3,6,16,1,0
7451,-157.22508619236842,1,6,4,0,4,3,7,2,0
7452,-153.11508619236838,0,2,2,0,1,2,2,2,0
7453,5650.194913807633,2,20,19,0,1,36,43,34,1
7454,-321.1150861923684,8,19,12,3,3,21,34,11,0
7455,-404.1650861923684,1,5,4,0,1,7,9,3,0
7456,-335.31508619236837,0,3,2,0,1,3,4,2,0
7457,-320.1150861923684,2,1,1,1,1,2,4,2,0
7458,4338.214913807631,2,20,19,0,1,37,44,34,1
7459,398.2349138076317,1,4,3,1,1,7,11,6,0
7460,-394.69508619236836,2,12,6,1,1,9,20,7,0
7461,-321.1150861923684,1,7,7,0,4,9,9,3,0
7462,1074.8849138076316,4,10,6,0,1,8,19,6,0
7463,-73.55508619236838,1,15,9,0,4,11,24,9,0
7464,-73.13508619236835,2,11,8,0,1,10,15,8,0
7465,229.88491380763162,0,2,2,0,5,4,4,3,0
7466,-375.6550861923684,2,5,3,0,1,4,6,1,0
7467,-332.56508619236837,1,2,1,0,1,2,3,1,0
7468,-321.1150861923684,0,5,4,0,5,3,4,2,0
7469,-294.8650861923684,1,4,3,0,1,5,7,2,0
7470,499.5749138076317,0,5,3,0,7,3,6,1,0
7471,83.30491380763165,0,1,1,0,1,1,1,1,0
7472,-277.4750861923684,1,4,4,1,1,5,7,5,0
7473,6620.624913807631,0,13,11,0,1,18,23,7,1
7474,-30.155086192368397,3,9,5,3,1,7,14,4,0
7475,2074.284913807632,2,20,19,0,2,38,45,35,0
7476,1676.3349138076314,5,6,5,3,1,9,10,8,1
7477,4997.2349138076315,2,20,19,0,1,39,46,36,1
7478,-195.11508619236838,3,7,5,1,1,8,11,3,0
7479,1531.9549138076316,5,6,5,3,1,9,10,8,1
7480,-411.6150861923684,4,8,5,2,1,7,15,5,0
7481,599.8849138076316,0,1,1,0,1,1,1,1,0
7482,-183.1350861923684,0,4,3,0,3,3,5,1,0
7483,-345.1150861923684,0,3,3,0,1,3,4,3,0
7484,-183.4350861923684,2,3,2,0,1,2,3,1,0
7485,-392.1150861923684,1,2,2,1,1,2,2,1,0
7486,-306.1350861923684,3,7,2,0,1,4,13,3,0
7487,1469.8949138076316,1,7,4,0,9,4,11,2,1
7488,1676.3349138076314,5,6,5,3,1,9,10,8,1
7489,816.1349138076317,0,4,2,0,2,3,5,2,0
7490,-20.115086192368373,0,3,2,0,2,2,3,2,0
7491,1191.7849138076315,2,6,5,1,1,6,9,6,0
7492,-325.4792176434506,3,7,4,0,1,5,9,2,0
7493,-404.2292176434506,0,7,3,0,2,4,12,2,0
7494,-403.1792176434506,1,3,1,0,1,5,8,4,0
7495,-435.5592176434506,0,5,3,0,7,2,3,2,0
7496,-325.2992176434506,0,1,1,0,1,1,1,1,0
7497,-224.82921764345062,1,15,10,0,1,11,22,10,0
7498,-434.1792176434506,0,4,1,0,2,2,6,1,0
7499,-435.5592176434506,0,1,1,0,8,1,1,1,0
7500,134.82078235654942,1,3,2,0,5,2,3,1,0
7501,-431.7892176434506,0,1,1,0,1,1,1,1,0
7502,-401.34921764345063,0,3,1,0,5,1,6,1,0
7503,160.82078235654942,4,12,8,0,1,11,22,4,0
7504,-433.57921764345065,1,6,2,0,2,2,9,2,0
7505,-331.0392176434506,1,4,3,1,1,7,10,5,0
7506,-403.1792176434506,1,5,5,0,9,6,7,2,0
7507,-306.1292176434506,0,3,2,0,1,2,3,1,0
7508,-432.4992176434506,1,3,1,1,1,2,8,1,0
7509,-375.6792176434506,1,2,1,1,1,1,2,1,0
7510,-135.1992176434506,0,1,1,0,1,1,1,1,0
7511,2002.5007823565493,2,10,5,1,1,7,14,1,0
7512,-428.4992176434506,2,2,1,1,1,7,8,2,0
7513,75.22078235654936,3,12,8,1,1,25,43,13,0
7514,-428.51921764345065,0,1,1,0,1,1,1,1,0
7515,-420.3092176434506,0,5,4,0,1,4,5,2,0
7516,-304.4792176434506,0,6,2,0,1,3,7,4,0
7517,-134.02921764345064,2,4,2,2,1,2,4,2,0
7518,-387.5592176434506,1,11,5,0,1,9,23,6,0
7519,-129.22921764345062,2,3,3,0,1,3,4,2,0
7520,-127.41921764345062,0,3,3,0,2,4,4,4,0
7521,343.1807823565494,0,7,5,0,6,5,7,2,0
7522,-69.17921764345061,1,4,3,1,1,7,10,6,0
7523,-10.179217643450613,0,5,4,0,1,5,6,5,0
7524,-403.1792176434506,3,16,10,0,10,11,24,5,0
7525,-389.1792176434506,7,6,3,5,1,6,19,7,0
7526,779.3907823565494,1,9,5,0,1,7,11,5,0
7527,-219.99921764345055,0,8,4,0,1,4,11,3,0
7528,-192.94921764345062,0,5,3,0,1,5,9,2,0
7529,-421.57921764345065,0,3,2,0,2,4,5,2,0
7530,-231.57921764345062,0,1,1,0,3,1,1,1,0
7531,585.5907823565494,1,11,6,1,2,9,19,7,0
7532,1070.0407823565497,0,6,2,0,8,3,7,4,1
7533,-390.9992176434506,1,4,4,1,4,5,7,2,0
7534,-315.5692176434506,1,3,3,1,1,3,3,2,0
7535,-175.2592176434506,0,2,1,0,1,1,3,1,0
7536,-121.83921764345064,1,15,10,0,4,11,22,10,0
7537,-336.4392176434506,0,5,3,0,1,3,5,2,0
7538,-174.17921764345058,5,8,2,1,1,8,20,4,0
7539,-319.1792176434506,1,8,3,0,1,3,11,4,0
7540,-417.3792176434506,1,9,5,0,2,5,14,3,0
7541,-413.3192176434506,1,4,3,1,1,7,10,7,0
7542,-427.9292176434506,1,5,3,0,1,4,8,3,0
7543,-174.17921764345058,0,10,10,0,1,9,9,6,0
7544,-347.1792176434506,2,2,2,1,1,2,4,2,0
7545,-409.8992176434505,1,3,2,0,1,2,3,1,0
7546,-413.2092176434505,1,4,3,0,2,3,5,2,0
7547,-243.7092176434506,1,15,10,0,4,11,22,10,0
7548,-414.9292176434506,1,4,2,0,5,6,9,4,0
7549,-419.1792176434506,0,1,1,0,1,1,1,1,0
7550,1131.9407823565493,1,3,3,1,9,6,6,4,1
7551,-403.27921764345047,0,1,1,0,1,1,1,1,0
7552,-415.21921764345046,0,5,5,0,1,5,6,4,0
7553,-379.6292176434506,0,1,1,0,4,1,1,1,0
7554,-367.71921764345046,0,3,2,0,1,3,4,2,0
7555,-348.45921764345064,2,5,1,0,3,1,6,1,0
7556,-223.17921764345056,3,4,2,1,1,6,9,3,0
7557,196.82078235654944,8,20,12,3,1,20,34,10,0
7558,-340.1792176434506,0,5,2,0,1,4,8,2,0
7559,-280.16921764345057,0,5,4,0,1,5,8,2,0
7560,-39.39921764345064,0,3,1,0,5,1,3,1,0
7561,-295.9192176434506,0,6,3,0,2,3,6,3,0
7562,-239.17921764345056,0,2,1,0,2,1,2,1,0
7563,-393.9592176434505,0,3,1,0,2,2,4,2,0
7564,-370.3792176434506,0,1,1,0,1,1,1,1,0
7565,-122.17921764345058,0,3,2,0,3,2,3,1,0
7566,-403.1792176434506,1,8,3,0,11,3,9,1,0
7567,-238.29921764345062,1,11,6,0,6,10,24,7,0
7568,33.21078235654937,4,12,8,0,1,11,22,5,0
7569,-3.179217643450613,4,8,6,2,1,8,16,6,0
7570,907.4407823565492,3,8,5,0,1,6,10,3,0
7571,-352.6692176434506,0,6,5,0,1,5,6,3,0
7572,-403.1792176434506,2,8,5,2,12,5,8,4,0
7573,-122.17921764345058,0,20,4,0,3,4,41,2,0
7574,-392.2492176434506,0,6,4,0,7,4,10,3,0
7575,-380.0392176434506,0,3,2,0,6,2,4,0,0
7576,-403.1792176434506,0,2,1,0,13,1,2,1,0
7577,-403.1792176434506,0,1,1,0,13,1,1,1,0
7578,-396.1992176434506,1,3,1,1,1,1,4,1,0
7579,-422.6792176434506,3,6,4,1,2,4,6,2,0
7580,-216.97921764345062,2,5,5,2,6,5,5,10,0
7581,170.82078235654942,1,3,3,1,1,3,3,2,0
7582,907.4407823565492,1,3,2,0,2,2,4,2,0
7583,-24.21921764345064,1,9,5,0,1,7,11,5,0
7584,132.78078235654942,1,6,5,1,1,4,5,3,0
7585,-384.09921764345063,0,7,3,0,3,3,7,2,0
7586,-403.1792176434506,3,10,6,0,14,8,18,7,0
7587,-189.40921764345055,2,12,9,0,1,9,14,4,0
7588,-10.299217643450616,1,5,5,0,6,7,9,2,0
7589,-264.17921764345056,1,4,1,0,1,1,4,1,0
7590,-130.17921764345058,2,11,3,1,1,3,13,1,0
7591,-414.63921764345065,0,7,5,0,1,4,10,4,0
7592,-345.15921764345063,0,2,1,0,5,1,2,1,1
7593,-403.1792176434506,0,1,1,0,15,1,2,1,0
7594,1832.4207823565494,0,2,2,0,2,2,2,2,0
7595,117.19078235654942,4,12,8,0,4,12,22,6,0
7596,-271.8792176434506,5,21,14,1,1,21,37,11,0
7597,-362.51921764345065,0,6,3,0,3,3,7,2,0
7598,-277.71921764345063,1,4,2,0,3,4,8,3,0
7599,-384.1892176434506,1,5,5,1,1,6,8,3,0
7600,-294.4892176434506,1,9,4,0,3,4,10,2,0
7601,-393.3592176434506,1,3,3,0,1,4,4,2,0
7602,-231.17921764345056,0,7,4,0,2,4,7,2,0
7603,169.82078235654942,0,5,4,0,1,4,5,3,0
7604,2060.8207823565494,3,8,5,3,1,6,9,5,0
7605,94.42078235654941,2,12,9,0,1,9,14,4,0
7606,110.60078235654936,0,5,2,0,3,2,5,2,0
7607,-403.1792176434506,0,1,1,0,16,1,1,1,0
7608,-403.1792176434506,1,10,1,0,17,1,10,1,0
7609,-358.8792176434506,0,3,3,0,1,3,5,1,0
7610,-61.47921764345063,0,2,1,0,1,1,2,1,0
7611,15.030782356549366,0,2,2,0,6,3,3,2,0
7612,-102.17921764345058,4,9,6,1,3,9,14,5,0
7613,-405.9392176434506,1,5,4,1,1,8,11,8,0
7614,342.8207823565494,0,4,2,0,3,3,5,1,0
7615,-293.01921764345065,0,8,6,0,1,5,8,4,0
7616,-216.97921764345062,2,5,5,2,6,5,5,11,0
7617,-403.1792176434506,0,2,2,0,18,2,2,2,0
7618,85.82078235654939,2,5,5,2,1,6,6,12,0
7619,-392.01921764345065,0,3,1,0,2,1,3,1,0
7620,40.22078235654936,4,7,3,1,1,3,11,3,0
7621,-239.24921764345055,1,5,4,1,4,9,12,9,0
7622,1930.8207823565494,1,3,1,0,1,1,3,1,0
7623,-216.97921764345062,0,3,2,0,6,2,4,1,0
7624,-144.17921764345058,0,2,1,0,1,1,3,1,0
7625,-215.81921764345054,1,1,1,1,1,1,1,1,0
7626,311.8207823565494,0,4,1,0,2,1,6,1,0
7627,1792.0707823565494,1,6,2,0,1,2,9,1,0
7628,-328.1792176434506,0,2,1,0,1,2,4,1,0
7629,-395.9792176434506,3,12,8,1,1,25,43,13,0
7630,-385.83921764345047,0,2,2,0,8,2,2,1,0
7631,-403.1792176434506,0,1,1,0,18,1,2,1,0
7632,-369.7592176434506,1,5,1,0,1,1,5,1,0
7633,-99.17921764345058,1,3,2,0,2,4,6,5,0
7634,81.07078235654939,0,3,2,0,1,3,5,0,0
7635,-24.21921764345064,1,9,5,0,1,7,11,5,0
7636,2060.8207823565494,3,4,2,1,1,6,9,4,0
7637,-403.1792176434506,1,7,3,0,19,3,10,2,0
7638,110.60078235654936,0,4,3,0,4,3,6,3,0
7639,-403.1792176434506,0,5,2,0,20,2,5,1,0
7640,-403.1792176434506,1,5,5,0,20,6,7,2,0
7641,-392.27921764345047,0,3,1,0,1,1,2,1,0
7642,-169.67921764345058,1,3,1,0,1,1,3,1,0
7643,-274.17921764345056,2,13,5,0,1,5,18,4,0
7644,-344.1792176434506,1,5,4,1,1,9,12,9,0
7645,-347.9992176434506,0,5,4,0,2,5,6,5,0
7646,-311.4792176434506,0,8,4,0,1,4,10,1,0
7647,-426.58921764345047,2,3,3,0,1,5,10,4,0
7648,-399.1792176434506,0,2,2,0,2,2,2,1,0
7649,-403.1792176434506,0,7,3,0,20,3,9,2,0
7650,-53.1992176434506,1,5,4,1,4,9,12,9,0
7651,-412.2392176434506,2,4,2,0,3,2,6,1,0
7652,-423.21921764345046,2,3,2,0,1,2,4,1,0
7653,659.3107823565496,2,6,5,1,1,5,7,1,0
7654,-260.59921764345063,1,1,1,1,1,1,1,1,0
7655,-397.2492176434506,0,13,11,0,1,17,23,7,1
7656,60.82078235654939,0,3,3,0,1,3,3,2,0
7657,-403.1792176434506,0,6,4,0,20,5,8,1,0
7658,-216.97921764345062,0,3,2,0,6,2,4,2,0
7659,-427.1792176434506,1,7,5,1,1,5,10,2,0
7660,-390.9992176434506,2,4,3,0,5,3,5,2,0
7661,-269.1892176434506,2,12,10,0,1,10,14,5,0
7662,-423.9792176434506,1,4,2,0,1,3,5,5,0
7663,-349.2292176434506,1,2,1,1,1,1,2,1,0
7664,-389.1792176434506,7,6,3,5,1,6,19,8,0
7665,-356.9292176434506,1,10,2,0,6,2,10,2,0
7666,-399.1792176434506,0,2,1,0,3,1,2,1,0
7667,-400.1792176434506,4,16,10,1,1,12,25,6,0
7668,555.8207823565493,2,4,2,1,1,3,6,1,0
7669,48.84078235654937,0,2,1,0,1,1,2,1,0
7670,-434.46921764345046,1,3,3,1,1,6,6,4,0
7671,-386.40921764345063,3,4,2,1,1,3,9,2,0
7672,-165.67921764345058,0,5,1,0,4,1,7,1,0
7673,-306.1292176434506,0,3,2,0,1,2,3,1,0
7674,-379.6292176434506,1,2,1,0,5,1,2,1,0
7675,-386.40921764345063,3,4,2,1,1,3,9,2,0
7676,-384.2292176434506,0,6,5,0,1,6,7,4,0
7677,-434.1892176434506,0,5,4,0,1,5,6,4,0
7678,-216.97921764345062,2,5,5,2,6,6,6,13,0
7679,-255.17921764345056,2,9,5,0,1,7,13,4,0
7680,-403.1792176434506,3,10,6,0,20,8,18,7,0
7681,-280.16921764345057,0,5,4,0,1,5,8,2,0
7682,1428.1207823565494,0,4,2,0,1,3,5,3,0
7683,-283.7892176434506,1,4,3,0,1,3,6,2,0
7684,-140.46921764345063,0,4,1,0,3,1,4,1,0
7685,-394.71921764345046,0,7,4,0,2,5,12,3,0
7686,-238.37921764345054,0,6,4,0,3,6,10,3,0
7687,-403.1792176434506,0,6,4,0,20,5,8,1,0
7688,-46.43921764345061,1,5,2,0,7,2,9,2,0
7689,-174.3892176434506,1,4,2,1,1,4,6,4,0
7690,78.32078235654939,0,3,2,0,1,2,3,2,0
7691,-350.7592176434506,1,1,1,1,1,1,1,1,0
